id,name,description,category,tier,country,city,address,coordinates_lat,coordinates_lng,food_type,dining_type,seating,parking_available,surroundings,reviews,tags ,image_url,status,created_by,created_at,updated_at,photos,status_tag,slug
0ac71979-0313-4256-a4ad-f3fafbd45501,TVEE Coffee,"Cozy owner-run coffee shop with a more personal neighborhood feel than most of Prague’s polished chain cafés. Popular with locals on office breaks, easy for a slower sit-down, and exactly the kind of welcoming spot that quickly builds regulars.",Coffee Shop,Good,Czech Republic,Prague,"Prague 7, Prague",50.097,14.434,Coffee,Coffee,indoor,FALSE,,,"[""Coffee""]",https://dgncazemkqsfxxmjdrbq.supabase.co/storage/v1/object/public/establishment-photos/seed/p7-tvee-coffee/web-0.jpg,published,,2026-04-21 08:13:46.540034+00,2026-04-21 08:13:46.540034+00,"[""https://dgncazemkqsfxxmjdrbq.supabase.co/storage/v1/object/public/establishment-photos/seed/p7-tvee-coffee/web-0.jpg"",""https://dgncazemkqsfxxmjdrbq.supabase.co/storage/v1/object/public/establishment-photos/seed/p7-tvee-coffee/web-1.jpg"",""https://dgncazemkqsfxxmjdrbq.supabase.co/storage/v1/object/public/establishment-photos/seed/p7-tvee-coffee/web-2.jpg""]",verified,p7-tvee-coffee
7afb8f45-5450-48fa-a1f1-c83f2b550eba,Polepšovna,"Though still relatively new, Polepšovna has quickly become one of Holešovice’s best after-work beer addresses. Wide Volt beer selection on tap, a kitchen worth arriving hungry for, and enough atmosphere to justify Prague-above-average beer prices when you bring friends.",Pivnice,Great,Czech Republic,Prague,"Prague 7, Prague",50.097,14.434,Beer,Drinks,indoor,FALSE,,,"[""Beer"",""Lunch"",""Dinner"",""Bar""]",https://dgncazemkqsfxxmjdrbq.supabase.co/storage/v1/object/public/establishment-photos/seed/p7-polepsovna/web-0.jpg,published,,2026-04-21 08:13:28.771524+00,2026-04-21 08:13:28.771524+00,"[""https://dgncazemkqsfxxmjdrbq.supabase.co/storage/v1/object/public/establishment-photos/seed/p7-polepsovna/web-0.jpg"",""https://dgncazemkqsfxxmjdrbq.supabase.co/storage/v1/object/public/establishment-photos/seed/p7-polepsovna/web-1.jpg"",""https://dgncazemkqsfxxmjdrbq.supabase.co/storage/v1/object/public/establishment-photos/seed/p7-polepsovna/web-2.jpg""]",verified,p7-polepsovna
4a4efba8-83de-4654-8831-287653b445e4,Svááča,"Perfect little morning stop when you need a quick Czech snack done properly before work or tram. Open-faced egg breads, filled croissants and other local bakery staples, plus a few small seats out back if you have an extra minute.",Cafe,Good,Czech Republic,Prague,"Prague 7, Prague",50.097,14.434,Quick bites,Breakfast,indoor,FALSE,,,"[""Coffee"",""Breakfast""]",https://dgncazemkqsfxxmjdrbq.supabase.co/storage/v1/object/public/establishment-photos/seed/p7-svaaca/web-0.webp,published,,2026-04-21 08:13:50.139541+00,2026-04-21 08:13:50.139541+00,"[""https://dgncazemkqsfxxmjdrbq.supabase.co/storage/v1/object/public/establishment-photos/seed/p7-svaaca/web-0.webp"",""https://dgncazemkqsfxxmjdrbq.supabase.co/storage/v1/object/public/establishment-photos/seed/p7-svaaca/web-1.webp"",""https://dgncazemkqsfxxmjdrbq.supabase.co/storage/v1/object/public/establishment-photos/seed/p7-svaaca/web-2.webp""]",verified,p7-svaaca
21964260-8ef9-4546-93bb-31f1016597a2,The Eatery,"One of Prague’s top modern Czech restaurants pushing local ingredients and classic flavors into true fine dining territory. Open kitchen, serious chef pedigree and Michelin-level respect make this a destination dinner when you want to see how far Czech cuisine can go.",Restaurant,Great,Czech Republic,Prague,"Prague 7, Prague",50.097,14.434,Fine Dining,Dinner,indoor,FALSE,,,"[""Czech"",""Lunch"",""Dinner""]",https://dgncazemkqsfxxmjdrbq.supabase.co/storage/v1/object/public/establishment-photos/seed/p7-the-eatery/web-0.jpg,published,,2026-04-21 08:13:33.701813+00,2026-04-21 08:13:33.701813+00,"[""https://dgncazemkqsfxxmjdrbq.supabase.co/storage/v1/object/public/establishment-photos/seed/p7-the-eatery/web-0.jpg"",""https://dgncazemkqsfxxmjdrbq.supabase.co/storage/v1/object/public/establishment-photos/seed/p7-the-eatery/web-1.jpg"",""https://dgncazemkqsfxxmjdrbq.supabase.co/storage/v1/object/public/establishment-photos/seed/p7-the-eatery/web-2.jpg""]",verified,p7-the-eatery
c840e4aa-11e7-4baa-9313-b20d330fd4c0,Knihkopec,"Part grungy bookstore, part neighborhood beer garden, and entirely one of Holešovice’s more lovable oddities. Come for a local beer, kind people and an unpolished community atmosphere that feels far more genuine than Prague’s designed café concepts.",Beer Garden,Good,Czech Republic,Prague,"Prague 7, Prague",50.097,14.434,Beer,Drinks,outdoor,FALSE,,,"[""Beer"",""Beer Garden""]",https://dgncazemkqsfxxmjdrbq.supabase.co/storage/v1/object/public/establishment-photos/seed/p7-knihkopec/web-0.jpg,published,,2026-04-21 08:13:51.465115+00,2026-04-21 08:13:51.465115+00,"[""https://dgncazemkqsfxxmjdrbq.supabase.co/storage/v1/object/public/establishment-photos/seed/p7-knihkopec/web-0.jpg"",""https://dgncazemkqsfxxmjdrbq.supabase.co/storage/v1/object/public/establishment-photos/seed/p7-knihkopec/web-1.jpg"",""https://dgncazemkqsfxxmjdrbq.supabase.co/storage/v1/object/public/establishment-photos/seed/p7-knihkopec/web-2.jpg""]",verified,p7-knihkopec
c4a87e5b-0a02-4952-931e-29bf235e6392,Pivovar Kolkovna,"Part of the classic Czech Kolkovna pub family, but this location adds its own microbrewery for exceptionally fresh beer on tap. No-fuss Czech meals, plenty of (outdoor) seating and an easy rewarding stop before or after a walk through Stromovka.",Brewery,Good,Czech Republic,Prague,"Prague 7, Prague",50.097,14.434,Beer,Lunch,outdoor,FALSE,,,"[""Beer"",""Czech""]",https://dgncazemkqsfxxmjdrbq.supabase.co/storage/v1/object/public/establishment-photos/seed/p7-pivovar-kolkovna/web-0.jpg,published,,2026-04-21 08:13:33.779379+00,2026-04-21 08:13:33.779379+00,"[""https://dgncazemkqsfxxmjdrbq.supabase.co/storage/v1/object/public/establishment-photos/seed/p7-pivovar-kolkovna/web-0.jpg"",""https://dgncazemkqsfxxmjdrbq.supabase.co/storage/v1/object/public/establishment-photos/seed/p7-pivovar-kolkovna/web-1.jpg"",""https://dgncazemkqsfxxmjdrbq.supabase.co/storage/v1/object/public/establishment-photos/seed/p7-pivovar-kolkovna/web-2.png""]",verified,p7-pivovar-kolkovna
b59b2406-8e91-496f-b657-93a773b74b08,Kontejner,"Born during Prague’s container café wave but now a fully established Holešovice staple in its own right. Two floors, relaxed seating, good coffee, easy drinks and light food make this one of those flexible neighborhood fallback spots at almost any hour.",Coffee Shop,Good,Czech Republic,Prague,"Prague 7, Prague",50.097,14.434,Coffee,Breakfast,outdoor,FALSE,,,"[""Coffee"",""Breakfast""]",https://dgncazemkqsfxxmjdrbq.supabase.co/storage/v1/object/public/establishment-photos/seed/p7-kontejner/web-0.jpg,published,,2026-04-21 08:13:56.332473+00,2026-04-21 08:13:56.332473+00,"[""https://dgncazemkqsfxxmjdrbq.supabase.co/storage/v1/object/public/establishment-photos/seed/p7-kontejner/web-0.jpg"",""https://dgncazemkqsfxxmjdrbq.supabase.co/storage/v1/object/public/establishment-photos/seed/p7-kontejner/web-1.webp"",""https://dgncazemkqsfxxmjdrbq.supabase.co/storage/v1/object/public/establishment-photos/seed/p7-kontejner/web-2.png""]",verified,p7-kontejner
f85f6ee4-e942-46e9-8431-27d08cbe2015,FATFUCK - Smash Burgers,"One of Prague’s very best burger stops operating as delivery and takeaway only, hidden in a slightly bizarre back alley setup. No seats, no comfort, just a burger worth making the little journey for when cravings hit properly. If you need to sit you can find a sit-down option in Prague 6.",Takeaway,Exceptional,Czech Republic,Prague,"Prague 7, Prague",50.097,14.434,Burgers,Dinner,counter,FALSE,,,"[""Fast food""]",https://dgncazemkqsfxxmjdrbq.supabase.co/storage/v1/object/public/establishment-photos/seed/p7-fatfuck-smash-burgers/ai-0.png,published,,2026-04-21 08:14:11.482275+00,2026-04-21 08:14:11.482275+00,"[""https://dgncazemkqsfxxmjdrbq.supabase.co/storage/v1/object/public/establishment-photos/seed/p7-fatfuck-smash-burgers/ai-0.png"",""https://dgncazemkqsfxxmjdrbq.supabase.co/storage/v1/object/public/establishment-photos/seed/p7-fatfuck-smash-burgers/ai-1.png"",""https://dgncazemkqsfxxmjdrbq.supabase.co/storage/v1/object/public/establishment-photos/seed/p7-fatfuck-smash-burgers/ai-2.png""]",verified,p7-fatfuck-smash-burgers
f20291a9-0412-4c6e-9f66-0fe791ff2912,Crêperie U Slepé kočičky,"Long-running local institution dedicated almost entirely to sweet and savory crêpes in every imaginable variation. Cozy, slightly old-school and exactly the kind of comforting simple concept that has kept Prague people coming back for years.",Cafe,Good,Czech Republic,Prague,"Prague 7, Prague",50.097,14.434,Crepes,Lunch,indoor,FALSE,,,"[""Breakfast"",""Lunch""]",https://dgncazemkqsfxxmjdrbq.supabase.co/storage/v1/object/public/establishment-photos/seed/p7-u-slepe-kocicky/web-0.png,published,,2026-04-21 08:14:17.088897+00,2026-04-21 08:14:17.088897+00,"[""https://dgncazemkqsfxxmjdrbq.supabase.co/storage/v1/object/public/establishment-photos/seed/p7-u-slepe-kocicky/web-0.png"",""https://dgncazemkqsfxxmjdrbq.supabase.co/storage/v1/object/public/establishment-photos/seed/p7-u-slepe-kocicky/web-1.jpg"",""https://dgncazemkqsfxxmjdrbq.supabase.co/storage/v1/object/public/establishment-photos/seed/p7-u-slepe-kocicky/web-2.png""]",verified,p7-u-slepe-kocicky
64bde81e-fde8-474a-b896-e7dee354d9af,Letna beer garden,"You do not come here for gourmet food or Prague’s best beer, but that has never been the point. This is one of the city’s essential summer drinking rituals, pairing giant communal tables with some of the most unbeatable sunset views in Prague.",Beer Garden,Good,Czech Republic,Prague,"Prague 7, Prague",50.097,14.434,Beer,Drinks,outdoor,FALSE,,,"[""Beer""]",https://dgncazemkqsfxxmjdrbq.supabase.co/storage/v1/object/public/establishment-photos/seed/p7-letna-beer-garden/web-0.jpg,published,,2026-04-21 08:14:17.549346+00,2026-04-21 08:14:17.549346+00,"[""https://dgncazemkqsfxxmjdrbq.supabase.co/storage/v1/object/public/establishment-photos/seed/p7-letna-beer-garden/web-0.jpg"",""https://dgncazemkqsfxxmjdrbq.supabase.co/storage/v1/object/public/establishment-photos/seed/p7-letna-beer-garden/ai-0.png"",""https://dgncazemkqsfxxmjdrbq.supabase.co/storage/v1/object/public/establishment-photos/seed/p7-letna-beer-garden/ai-1.png""]",verified,p7-letna-beer-garden
aa6d2978-5d45-4d9a-a0ef-f9cc499b4b06,Mr. Hot Dog,"Local classic that kicked off the American comfort food mini-empire later expanded by Sandwich Rodeo and Big Smokers. Small, busy and reliably satisfying, with sliders and hot dogs that became Prague staples long before everyone started doing smash burgers.",Restaurant,Exceptional,Czech Republic,Prague,"Prague 7, Prague",50.097,14.434,Hot Dogs,Dinner,outdoor,FALSE,,,"[""Fast food""]",https://dgncazemkqsfxxmjdrbq.supabase.co/storage/v1/object/public/establishment-photos/seed/p7-mr-hot-dog/web-0.jpg,published,,2026-04-21 08:14:18.097151+00,2026-04-21 08:14:18.097151+00,"[""https://dgncazemkqsfxxmjdrbq.supabase.co/storage/v1/object/public/establishment-photos/seed/p7-mr-hot-dog/web-0.jpg"",""https://dgncazemkqsfxxmjdrbq.supabase.co/storage/v1/object/public/establishment-photos/seed/p7-mr-hot-dog/ai-0.png"",""https://dgncazemkqsfxxmjdrbq.supabase.co/storage/v1/object/public/establishment-photos/seed/p7-mr-hot-dog/ai-1.png""]",verified,p7-mr-hot-dog
d12ad4a3-306d-44e3-aba7-d89aba19925b,Cafe Letka,"One of Letná’s original hip café pioneers and still one of the area’s best places to slow down for breakfast, coffee or a proper catch-up over a drink. Good food, quality coffee and a house rule that gently favors conversation over laptop hiding.",Cafe,Great,Czech Republic,Prague,"Prague 7, Prague",50.097,14.434,Coffee,Breakfast,indoor,FALSE,,,"[""Coffee"",""Breakfast"",""Cocktails""]",https://dgncazemkqsfxxmjdrbq.supabase.co/storage/v1/object/public/establishment-photos/seed/p7-cafe-letka/web-0.jpg,published,,2026-04-21 08:14:23.061169+00,2026-04-21 08:14:23.061169+00,"[""https://dgncazemkqsfxxmjdrbq.supabase.co/storage/v1/object/public/establishment-photos/seed/p7-cafe-letka/web-0.jpg"",""https://dgncazemkqsfxxmjdrbq.supabase.co/storage/v1/object/public/establishment-photos/seed/p7-cafe-letka/web-1.png"",""https://dgncazemkqsfxxmjdrbq.supabase.co/storage/v1/object/public/establishment-photos/seed/p7-cafe-letka/web-2.jpg""]",verified,p7-cafe-letka
7086dccc-72ce-414e-8de8-32895dca14c3,Peperincino,"Long-standing neighborhood Italian that stays popular for a reason: reliable pasta, pizza, family-friendly atmosphere and a pleasant hidden garden in the inner block. An easy comfortable choice when you want solid Italian without turning dinner into an event.",Restaurant,Good,Czech Republic,Prague,"Prague 7, Prague",50.097,14.434,Pasta,Dinner,outdoor,FALSE,,,"[""Lunch"",""Dinner""]",https://dgncazemkqsfxxmjdrbq.supabase.co/storage/v1/object/public/establishment-photos/seed/p7-peperincino/web-0.png,published,,2026-04-21 08:14:23.943551+00,2026-04-21 08:14:23.943551+00,"[""https://dgncazemkqsfxxmjdrbq.supabase.co/storage/v1/object/public/establishment-photos/seed/p7-peperincino/web-0.png"",""https://dgncazemkqsfxxmjdrbq.supabase.co/storage/v1/object/public/establishment-photos/seed/p7-peperincino/web-1.png"",""https://dgncazemkqsfxxmjdrbq.supabase.co/storage/v1/object/public/establishment-photos/seed/p7-peperincino/web-2.png""]",verified,p7-peperincino
0b38da0b-026b-43d0-b4ea-cc428034ed3f,Amato Gelateria,"One of Prague’s original truly excellent gelato names and still a neighborhood favorite that rarely disappoints. Classic flavors, reliable quality — an easy place to get very good ice cream when nearby.",Ice Cream Shop,Good,Czech Republic,Prague,"Prague 7, Prague",50.097,14.434,Ice Cream,Dessert,outdoor,FALSE,,,"[""Ice cream""]",https://dgncazemkqsfxxmjdrbq.supabase.co/storage/v1/object/public/establishment-photos/seed/p7-amato-gelateria/web-0.jpg,published,,2026-04-21 08:14:23.948939+00,2026-04-21 08:14:23.948939+00,"[""https://dgncazemkqsfxxmjdrbq.supabase.co/storage/v1/object/public/establishment-photos/seed/p7-amato-gelateria/web-0.jpg"",""https://dgncazemkqsfxxmjdrbq.supabase.co/storage/v1/object/public/establishment-photos/seed/p7-amato-gelateria/web-1.jpg"",""https://dgncazemkqsfxxmjdrbq.supabase.co/storage/v1/object/public/establishment-photos/seed/p7-amato-gelateria/web-2.png""]",verified,p7-amato-gelateria
26a8d092-0af6-440a-89a7-5b724a30dcec,Burgerman,"Small burger joint quietly earning some of Prague’s strongest word-of-mouth for specialty burgers done properly. Excellent meat, serious combinations and even gluten-free options make this a destination worth noting.",Restaurant,New,Czech Republic,Prague,"Prague 7, Prague",50.097,14.434,Burgers,Dinner,indoor,FALSE,,,"[""Fast food""]",https://dgncazemkqsfxxmjdrbq.supabase.co/storage/v1/object/public/establishment-photos/seed/p7-burgerman/web-0.jpg,published,,2026-04-21 08:14:29.456035+00,2026-04-21 08:14:29.456035+00,"[""https://dgncazemkqsfxxmjdrbq.supabase.co/storage/v1/object/public/establishment-photos/seed/p7-burgerman/web-0.jpg"",""https://dgncazemkqsfxxmjdrbq.supabase.co/storage/v1/object/public/establishment-photos/seed/p7-burgerman/web-1.jpg"",""https://dgncazemkqsfxxmjdrbq.supabase.co/storage/v1/object/public/establishment-photos/seed/p7-burgerman/web-2.jpg""]",verified,p7-burgerman
5ec6b7b6-40d1-4fa7-bca5-e371e74ba296,Ristorantino da Matteo,"One of Prague’s benchmark Italian addresses run by Roman native Matteo and beloved by locals who take Italian food seriously. Cash only, intimate, expensive and absolutely worth it for top-tier pasta, wine and one of the city’s most special date or family dinners.",Restaurant,Exceptional,Czech Republic,Prague,"Prague 7, Prague",50.097,14.434,Pasta,Dinner,indoor,FALSE,,,"[""Lunch"",""Dinner"",""Italian""]",https://dgncazemkqsfxxmjdrbq.supabase.co/storage/v1/object/public/establishment-photos/seed/p7-ristorantino-da-matteo/web-0.jpg,published,,2026-04-21 08:14:30.614106+00,2026-04-21 08:14:30.614106+00,"[""https://dgncazemkqsfxxmjdrbq.supabase.co/storage/v1/object/public/establishment-photos/seed/p7-ristorantino-da-matteo/web-0.jpg"",""https://dgncazemkqsfxxmjdrbq.supabase.co/storage/v1/object/public/establishment-photos/seed/p7-ristorantino-da-matteo/web-1.jpg"",""https://dgncazemkqsfxxmjdrbq.supabase.co/storage/v1/object/public/establishment-photos/seed/p7-ristorantino-da-matteo/web-2.jpg""]",verified,p7-ristorantino-da-matteo
a3cec9b0-6b83-4e0f-9ef9-66ccb0547307,Ye’s Cafe,"Tiny cozy coffee shop filled with old furniture, local calm and exactly the kind of unforced charm bigger specialty cafés try too hard to manufacture. Strong coffee, a few homemade treats and an easy hideaway when you want a slower neighborhood pause.",Coffee Shop,Great,Czech Republic,Prague,"Prague 7, Prague",50.097,14.434,Coffee,Coffee,indoor,FALSE,,,"[""Coffee""]",https://dgncazemkqsfxxmjdrbq.supabase.co/storage/v1/object/public/establishment-photos/seed/p7-yes-cafe/web-0.jpg,published,,2026-04-21 08:14:32.612952+00,2026-04-21 08:14:32.612952+00,"[""https://dgncazemkqsfxxmjdrbq.supabase.co/storage/v1/object/public/establishment-photos/seed/p7-yes-cafe/web-0.jpg"",""https://dgncazemkqsfxxmjdrbq.supabase.co/storage/v1/object/public/establishment-photos/seed/p7-yes-cafe/web-1.jpg"",""https://dgncazemkqsfxxmjdrbq.supabase.co/storage/v1/object/public/establishment-photos/seed/p7-yes-cafe/web-2.jpg""]",verified,p7-yes-cafe
5c3c80f9-7a46-4f69-b016-fa8597df7534,Terasa 67,"New rooftop summer addition above the Křižík Fountain built for sunset snacks, easy drinks and warm evening lingering. Stylish without being too formal, and likely to become one of those seasonal Prague spots people repeatedly suggest once terrace weather starts.",Bistro,Good,Czech Republic,Prague,"Prague 7, Prague",50.097,14.434,Cocktails,Drinks,outdoor,FALSE,,,"[""Bar""]",https://dgncazemkqsfxxmjdrbq.supabase.co/storage/v1/object/public/establishment-photos/seed/p7-terasa-67/web-0.jpg,published,,2026-04-21 08:14:47.275347+00,2026-04-21 08:14:47.275347+00,"[""https://dgncazemkqsfxxmjdrbq.supabase.co/storage/v1/object/public/establishment-photos/seed/p7-terasa-67/web-0.jpg"",""https://dgncazemkqsfxxmjdrbq.supabase.co/storage/v1/object/public/establishment-photos/seed/p7-terasa-67/web-1.png"",""https://dgncazemkqsfxxmjdrbq.supabase.co/storage/v1/object/public/establishment-photos/seed/p7-terasa-67/web-2.jpg""]",verified,p7-terasa-67
24604ceb-3f33-48df-bfa9-5ca2365d7c34,Acid Coffee,"Quiet little hidden coffee stop tucked inside the block, away from the main Holešovice movement. Good specialty coffee, a few snacks and a notably calmer mood than most of the neighborhood’s busier café addresses.",Coffee Shop,Good,Czech Republic,Prague,"Prague 7, Prague",50.097,14.434,Coffee,Coffee,outdoor,FALSE,,,"[""Coffee""]",https://dgncazemkqsfxxmjdrbq.supabase.co/storage/v1/object/public/establishment-photos/seed/p7-acid-coffee/web-0.png,published,,2026-04-21 08:14:49.260362+00,2026-04-21 08:14:49.260362+00,"[""https://dgncazemkqsfxxmjdrbq.supabase.co/storage/v1/object/public/establishment-photos/seed/p7-acid-coffee/web-0.png"",""https://dgncazemkqsfxxmjdrbq.supabase.co/storage/v1/object/public/establishment-photos/seed/p7-acid-coffee/web-1.jpg"",""https://dgncazemkqsfxxmjdrbq.supabase.co/storage/v1/object/public/establishment-photos/seed/p7-acid-coffee/web-2.jpg""]",verified,p7-acid-coffee
223b31b2-b855-4d9d-b136-beb90de760ef,Prosekárna Letná,"Part of Prague’s charming local prosecco bar mini-chain, offering exactly what the name promises: always-chilled bubbles, cozy seating and enough small snacks to turn drinks into an easy little gathering. ",Wine Bar,Great,Czech Republic,Prague,"Prague 7, Prague",50.097,14.434,Wine,Drinks,indoor,FALSE,,,"[""Bar"",""Wine""]",https://dgncazemkqsfxxmjdrbq.supabase.co/storage/v1/object/public/establishment-photos/seed/p7-prosekarna/web-0.jpg,published,,2026-04-21 08:14:35.427331+00,2026-04-21 08:14:35.427331+00,"[""https://dgncazemkqsfxxmjdrbq.supabase.co/storage/v1/object/public/establishment-photos/seed/p7-prosekarna/web-0.jpg"",""https://dgncazemkqsfxxmjdrbq.supabase.co/storage/v1/object/public/establishment-photos/seed/p7-prosekarna/web-1.jpg"",""https://dgncazemkqsfxxmjdrbq.supabase.co/storage/v1/object/public/establishment-photos/seed/p7-prosekarna/web-2.jpg""]",verified,p7-prosekarna
d717d0a6-05f6-4b99-bcc6-1c4e7f4ddc2d,Hillbilly,"Once considered Prague’s undisputed burger king, this rough biker-style bar still knows exactly what it is doing with burgers, fries and beer. No polished service, no cozy hospitality, just get in, get fed and leave happy if food matters more than smiles.",Restaurant,Good,Czech Republic,Prague,"Prague 7, Prague",50.097,14.434,Burgers,Dinner,indoor,FALSE,,,"[""Burger""]",https://dgncazemkqsfxxmjdrbq.supabase.co/storage/v1/object/public/establishment-photos/seed/p7-hillbilly/web-0.jpg,published,,2026-04-21 08:14:36.746461+00,2026-04-21 08:14:36.746461+00,"[""https://dgncazemkqsfxxmjdrbq.supabase.co/storage/v1/object/public/establishment-photos/seed/p7-hillbilly/web-0.jpg"",""https://dgncazemkqsfxxmjdrbq.supabase.co/storage/v1/object/public/establishment-photos/seed/p7-hillbilly/web-1.jpg"",""https://dgncazemkqsfxxmjdrbq.supabase.co/storage/v1/object/public/establishment-photos/seed/p7-hillbilly/web-2.jpg""]",verified,p7-hillbilly
ad015bf7-0226-4af1-92e9-e7b65ac6a901,Sandwich Rodeo,"From the Mr. Hot Dog and Big Smokers crew, this is Prague’s go-to address for American sandwich comfort done properly. Philly cheesesteaks, meatball subs and other heavy hitters served in a small format that makes it more cult stop than casual café.",Restaurant,Great,Czech Republic,Prague,"Prague 7, Prague",50.097,14.434,Sandwiches,Dinner,indoor,FALSE,,,"[""Dinner"",""Fast food""]",https://dgncazemkqsfxxmjdrbq.supabase.co/storage/v1/object/public/establishment-photos/seed/p7-sandwhich-rodeo/ai-0.png,published,,2026-04-21 08:14:36.973503+00,2026-04-21 08:14:36.973503+00,"[""https://dgncazemkqsfxxmjdrbq.supabase.co/storage/v1/object/public/establishment-photos/seed/p7-sandwhich-rodeo/ai-0.png"",""https://dgncazemkqsfxxmjdrbq.supabase.co/storage/v1/object/public/establishment-photos/seed/p7-sandwhich-rodeo/ai-1.png"",""https://dgncazemkqsfxxmjdrbq.supabase.co/storage/v1/object/public/establishment-photos/seed/p7-sandwhich-rodeo/ai-2.png""]",verified,p7-sandwhich-rodeo
aa2de475-168a-4b02-aa60-add0cad4a50d,Stejkárna Holešovice,"Reliable local steakhouse that skips the white-tablecloth performance and focuses on doing meat properly. Generous cuts, classic sides and a straightforward atmosphere make this a safe call when the craving is simply steak and not a culinary experiment",Restaurant,Good,Czech Republic,Prague,"Prague 7, Prague",50.097,14.434,Steak,Dinner,indoor,FALSE,,,"[""Dinner"",""Steak house""]",https://dgncazemkqsfxxmjdrbq.supabase.co/storage/v1/object/public/establishment-photos/seed/p7-stejkarna/web-0.jpg,published,,2026-04-21 08:14:41.029094+00,2026-04-21 08:14:41.029094+00,"[""https://dgncazemkqsfxxmjdrbq.supabase.co/storage/v1/object/public/establishment-photos/seed/p7-stejkarna/web-0.jpg"",""https://dgncazemkqsfxxmjdrbq.supabase.co/storage/v1/object/public/establishment-photos/seed/p7-stejkarna/web-1.jpg"",""https://dgncazemkqsfxxmjdrbq.supabase.co/storage/v1/object/public/establishment-photos/seed/p7-stejkarna/web-2.jpg""]",verified,p7-stejkarna
de99c86f-e4d1-452d-ac30-31f622d2a1d3,Cà Phê,"Temporarily closed. One of the earlier Holešovice cafés to prove the neighborhood knew how to do breakfast and lunch with personality long before Prague 7 became oversaturated with coffee spots. Vietnamese-influenced breakfasts, mango sticky rice, pho in the morning and a warm airy interior made this a genuinely distinctive all-day favorite.",Restaurant,Good,Czech Republic,Prague,"Prague 7, Prague",50.097,14.434,Vietnamese,Breakfast,outdoor,FALSE,,,"[""Coffee"",""Breakfast"",""Lunch""]",https://dgncazemkqsfxxmjdrbq.supabase.co/storage/v1/object/public/establishment-photos/seed/p7-ca-phe/web-0.jpg,unpublished,,2026-04-21 08:14:42.105637+00,2026-04-21 08:14:42.105637+00,"[""https://dgncazemkqsfxxmjdrbq.supabase.co/storage/v1/object/public/establishment-photos/seed/p7-ca-phe/web-0.jpg"",""https://dgncazemkqsfxxmjdrbq.supabase.co/storage/v1/object/public/establishment-photos/seed/p7-ca-phe/ai-0.png"",""https://dgncazemkqsfxxmjdrbq.supabase.co/storage/v1/object/public/establishment-photos/seed/p7-ca-phe/ai-1.png""]",verified,p7-ca-phe
3511ac7f-4da9-42d1-bfd5-93cf79504825,Kavárna Liberál,"Old-school European café in the true Central European sense: coffee, beer, simple lunch plates, newspapers, open seating and no pressure to rush anywhere. Bare-bones in the best way, with summer outdoor tables turning the square into a laid-back local beer garden.",Cafe,Good,Czech Republic,Prague,"Prague 7, Prague",50.097,14.434,Beer,Lunch,outdoor,FALSE,,,"[""Coffee"",""Breakfast"",""Beer"",""Czech"",""Lunch""]",https://dgncazemkqsfxxmjdrbq.supabase.co/storage/v1/object/public/establishment-photos/seed/p7-kavarna-liberal/web-0.png,published,,2026-04-21 08:14:42.391485+00,2026-04-21 08:14:42.391485+00,"[""https://dgncazemkqsfxxmjdrbq.supabase.co/storage/v1/object/public/establishment-photos/seed/p7-kavarna-liberal/web-0.png"",""https://dgncazemkqsfxxmjdrbq.supabase.co/storage/v1/object/public/establishment-photos/seed/p7-kavarna-liberal/web-1.png"",""https://dgncazemkqsfxxmjdrbq.supabase.co/storage/v1/object/public/establishment-photos/seed/p7-kavarna-liberal/web-2.jpg""]",verified,p7-kavarna-liberal
85ae90b6-00f2-4022-9eaa-310e851af4c9,Letec espresso bar,"Smaller sibling to Café Letka carrying over the same quality coffee DNA into a quicker neighborhood format. Great espresso, fresh buns, koláče and easy breakfast bites make this one of the nicer grab-and-go morning stops in Malý Berlín.",Coffee Shop,Great,Czech Republic,Prague,"Prague 7, Prague",50.097,14.434,Coffee,Coffee,outdoor,FALSE,,,"[""Coffee"",""Breakfast""]",https://dgncazemkqsfxxmjdrbq.supabase.co/storage/v1/object/public/establishment-photos/seed/p7-letec-espresso-bar/web-0.jpg,published,,2026-04-21 08:14:44.308302+00,2026-04-21 08:14:44.308302+00,"[""https://dgncazemkqsfxxmjdrbq.supabase.co/storage/v1/object/public/establishment-photos/seed/p7-letec-espresso-bar/web-0.jpg"",""https://dgncazemkqsfxxmjdrbq.supabase.co/storage/v1/object/public/establishment-photos/seed/p7-letec-espresso-bar/web-1.png"",""https://dgncazemkqsfxxmjdrbq.supabase.co/storage/v1/object/public/establishment-photos/seed/p7-letec-espresso-bar/web-2.jpg""]",verified,p7-letec-espresso-bar
